EIN,NAME,STREET,CITY,ZIP,ACTIVITY,NTEE_CD,REVENUE_AMT
431262054,RIVER CITY CHURCH WASHINGTON,6906 HIGHWAY 100,WASHINGTON,63090-1126,1000000,,
431262060,NEW FREEDOM HOLINESS CHURCH,PO BOX 143,HIGH RIDGE,63049-0143,1029000,,
431262061,WORD FELLOWSHIP CENTER,10184 STILL CREEK PASS,DITTMER,63023-3503,1000000,,
431262321,IRON MOUNTAIN ASSEMBLY OF GOD,1802 HWY N,BISMARCK,63624-4208,1002029,,
431262379,BYKOTA CHURCH,PO BOX 535,CARTHAGE,64836-0535,1000000,X21Z,
431262508,VETERANS OF FOREIGN WARS DEPT OF MISSOURI,PO BOX 276,SAINT CLAIR,63077-0276,907908000,,103274.0
431262759,ASSOCIATION OF GROUP HOMES FOR NODAWAY COUNTY INC,PO BOX 454,MARYVILLE,64468-0454,179000000,,1192557.0
431262764,JENS-PRES INC,1001 CRAIG RD STE 200,SAINT LOUIS,63146-6202,382994000,,799221.0
431262765,HEARTLAND CENTER FOR BEHAVIORAL CHANGE,1730 PROSPECT AVE STE 100,KANSAS CITY,64127-2573,572994000,P28Z,10645946.0
431262774,WESTWARD DEVELOPMENT INC,4243 NE LAKEWOOD WAY,LEES SUMMIT,64064-1861,382000000,,461769.0
431263499,ST PATRICK CENTER,20 ARCHBISHOP MAY DR RM 2208,SAINT LOUIS,63119-5738,1150120,,31793840.0
431263677,NELSONVILLE AG,2005 HIGHWAY D,PHILADELPHIA,63463-2107,1000000,,
431263920,OLD ORCHARD CHURCH,640 AMELIA AVE,WEBSTER GRVS,63119-2602,1000000,,
431263937,GENERAL COUNCIL OF THE ASSEMBLIES OF GOD,1608 N OAK ST,ROLLA,65401-2342,1000000,,
431263938,FIRST ASSEMBLY OF GOD,300 N OUTER RD,SAINT JAMES,65559-1085,1002029,,
431264050,TECUMSEH VOLUNTEER FIRE DEPT INC,PO BOX 413,TECUMSEH,65760-0413,407158995,,0.0
431264077,EXETER SENIOR CITIZENS HOUSING INC,3609 E 20TH ST,JOPLIN,64801-5849,382153399,,68505.0
431264376,SEDALIA CHAPT 1242 WOMEN OF THE MOOSE,PO BOX 185,SEDALIA,65302-0185,30036382,,0.0
431264483,TABLE ROCK CHAPEL INC,RT 1 BOX 337,SHELL KNOB,65747-9801,1000000,,
431264556,BRAIN INJURY ASSOCIATION OF MISSOURI INC,2265 SCHUETZ RD,SAINT LOUIS,63146-3409,569994000,,352753.0
431264896,FAITH AND LOVE FELLOWSHIP OF ST JOSEPH INC,PO BOX 2344,SEDALIA,65302-2344,1000000,,
431264903,CROSS ROADS BAPTIST CHURCH,PO BOX 310,BRANSON,65615-0310,1000000,,
431265054,PHILADELPHIA SENIOR CITIZENS HOUSING INCORPORATED,PO BOX 71,PHILADELPHIA,63463-0071,382000000,,34658.0
431265060,AUDRAIN MEDICAL CENTER FOUNDATION INC,620 E MONROE ST,MEXICO,65265-2919,31150120,,83028.0
431265139,BLUE SPRINGS FREE WILL BAPTIST CHURCH,4116 NW RR MIZE RD,BLUE SPRINGS,64015-0000,1000000,,
431265369,JESUS LOVES YOU MINISTRIES INC,3444 SIDNEY ST,ST LOUIS,63104-1766,1000000,,
431265887,WAVERLY SENIOR CITIZENS HOUSING AUTHORITY,302 SLUSHER LANE,WAVERLY,64096-7113,382380000,,111669.0
431266098,YOUTH SOCCER ASSOCIATION OF GREATER ST JOSEPH,2507 N RIVERSIDE RD,SAINT JOSEPH,64507-8751,349000000,N64Z,150581.0
431266533,WALL CEMETERY ASSOCIATION INC,1414 BROMPTON LN,RAYMORE,64083-8606,900901402,Y50,0.0
431266538,SECOND ASSEMBLY OF GOD,402 N SCHIFFERDECKER AVE,JOPLIN,64801-3461,1002029,,
431266692,HOUSE OF REFUGE NON-DENOMINATIONAL CHURCH,PO BOX 9885,KANSAS CITY,64134-0885,1000000,,
431266696,MISSOURI FAMILY HEALTH COUNCIL INC,1909 SOUTHRIDGE DR,JEFFERSON CTY,65109-2048,564994000,E31Z,5338328.0
431266697,GRACE INDEPENDENT BAPTIST CHURCH,PO BOX 169,GALENA,65656-0169,1006000,,
431266888,BRASHEAR HOUSING ASSOCIATION,PO BOX 131,BRASHEAR,63533-0131,381382000,,38712.0
431266907,PRODUCTIVE LIVING BOARD FOR THE DEVELOPMENTALLY DISABLED OF ST LOU,121 HUNTER AVE STE 200,SAINT LOUIS,63124-2083,179000000,,
431266928,THE APPLE SCHOOL,1714 PARIS RD,COLUMBIA,65201-5561,574000000,,661020.0
431267156,TRINITY LUTHERAN CHURCH,22227 HIGHWAY EE,CENTER,63436-2117,1029000,,
431267563,FLAT RIVER SENIOR CITIZENS AID ASSOCIATION INC,224 WEST MAIN ST,PARK HILLS,63601-2559,575153382,,49645.0
431267580,C A N D O SENIOR CENTER,404 E 3RD ST,CARTHAGE,64836-1528,575160569,P81Z,0.0
431267581,SOUTHWEST MISSOURI CITIZENS ADVISORY BOARD,2530H S CAMPBELL AVE,SPRINGFIELD,65807-3539,572000000,,0.0
431267980,MISSOURI LIVING STONE FELLOWSHIP,17000 NW 45 HIGHWAY,KANSAS CITY,64152-5145,1000000,,
431268011,EVANGELISTIC TEMPLE,5401 KING HILL AVE,SAINT JOSEPH,64504-1503,1029000,,
431268026,DUNKLIN COUNTY TRANSIT SERVICES INC,610 N DOUGLASS ST,MALDEN,63863-1508,560000000,P52Z,668694.0
431268034,CHRISTIAN METHODIST EPISCOPAL CHURCH,3680 COOK AVE,ST LOUIS,63113-3800,1002000,X99Z,
431268669,OREILLY CATHOLIC STUDENT CENTER,847 S HOLLAND AVE,SPRINGFIELD,65806-3513,31150120,,
431268727,LIVING WATER ASSEMBLY OF GOD,10263 STATE HIGHWAY 38,ELKLAND,65644-7303,1002029,,
431268730,ST LOUIS FOURSQUARE CHURCH,7515 MORGANFORD RD,SAINT LOUIS,63116-2137,325059927,,
431269314,LIVING WATERS ASSEMBLY OF GOD CHURCH,PO BOX 1305,SEDALIA,65302-1305,1002029,,
431269317,VICTOR J MUELLER CHARITABLE AND EDUCATIONAL TRUST,9834 TIFFANY SQUARE PKWY,SAINT LOUIS,63123-6264,561602000,,
431269324,GRUNDY COUNTY ASSOCIATION FOR HANDICAPPED CITIZENS,2600 PRINCETON RD,TRENTON,64683-3059,160000000,E50Z,78482.0
431269329,FIRST ASSEMBLY OF GOD,51 7 N FIR STREET,BUFFALO,65622-0000,1002029,,
431269342,FIRST ASSEMBLY OF GOD,PO BOX 157,BOURBON,65441-0157,1002029,,
431269368,NORTH COUNTY COMMUNITY CHURCH,7410 HOWDERSHELL RD,HAZELWOOD,63042-1374,1000000,,
431269396,FAITH ASSEMBLY OF GOD,3001 W DIVISION ST,SPRINGFIELD,65802-1154,1002029,,
431269409,OPTIMIST INTERNATIONAL,1400 FORUM BLVD STE 7A PMB 442,COLUMBIA,65203-1997,328908905,,0.0
431269410,FRIEND ASSEMBLY OF GOD,PO BOX 157,GERALD,63037-0157,1002029,,
431269411,FIRST ASSEMBLY OF GOD,PO BOX 67,GRAY SUMMIT,63039-0067,1002029,,
431269728,ASSEMBLY OF GOD,PO BOX 215,LAWSON,64062-0215,1002029,,
431269733,DISHMAN CEMETERY ASSOC,713 W BLUEGRASS RD,STRAFFORD,65757-9380,900000000,,0.0
431269764,TARKIO ASSEMBLY OF GOD,PO BOX 224,TARKIO,64491-0224,1002029,,
431269770,CALVARY ASSEMBLY OF GOD,PO BOX 58,WINFIELD,63389-0058,1002029,,
431269826,LAMBETH ASSEMBLY OF GOD,11314 MARIES ROAD 613,DIXON,65459-6150,1002029,,
431269869,FIRST ASSEMBLY OF GOD,PO BOX 68,EAST PRAIRIE,63845-0068,1002029,,
431270266,GENERAL COUNCIL OF THE ASSEMBLIES OF GOD,1430 W ASHLEY RD,BOONVILLE,65233-2112,1002029,,
431270281,CALVARY ASSEMBLY OF GOD,PO BOX 851,ROLLA,65402-0851,1002029,,
431270282,FIRST ASSEMBLY OF GOD,PO BOX 265,LATHROP,64465-0265,1002029,,
431270284,ASSEMBLY OF GOD,PO BOX 33,SENATH,63876-0033,1002029,,
431270303,FIRST ASSEMBLY OF GOD CHURCH,1050 W 19TH ST,HIGGINSVILLE,64037-1554,1002029,,
431270306,FIRST ASSEMBLY OF GOD,PO BOX AK,STEELVILLE,65565-0587,1002029,,
431270534,VETERANS OF FOREIGN WARS DEPT OF MISSOURI,1412 WALDO HATLER DR,NEOSHO,64850-0000,907908000,,23816.0
431270547,NEW HOME BAPTIST CHURCH,HIGHWAY 59 SOUTH,ST JOSEPH,64504-0000,1000000,,
431270557,FIRST BAPTIST CHURCH ROCKAWAY BEACH MISSOURI,PO BOX 355,ROCKAWAY BCH,65740-0355,1000000,,
431270585,BLUE SPRINGS ASSEMBLY OF GOD,2501 NE DUNCAN ROAD,BLUE SPRINGS,64029-0000,1002029,,
431270751,REVIVAL CENTER CHURCH OF GOD IN CHRIST INTERNATIONAL INC,1629 N 14TH ST,ST LOUIS,63106-4108,1000000,,
431270764,RIVER OF LIFE CHURCH,PO BOX 595,HILLSBORO,63050-0595,1002029,,
431270774,FIRST ASSEMBLY OF GOD,28485 185TH ST,GALLATIN,64640-7366,1002029,,
431270911,MT OLIVET ASSEMBLY OF GOD,24902 HWY MM,LEBANON,65536-6260,1002029,,
431270915,NEW HOPE CHURCH,PO BOX 37,CRANE,65633-0037,1002029,,
431270916,ABUNDANT LIFE ASSEMBLY OF GOD,1027 S MAIN ST STE 401,JOPLIN,64801-4526,1002029,,
431270918,EAST SIDE ASSEMBLY OF GOD,PO BOX 42,ELDON,65026-0042,1002029,,
431270960,NEW LIFE ASSEMBLY OF GOD,801 SW 1ST ST,OAK GROVE,64075-9112,1002029,,
431270964,FRIENDLY ASSEMBLY OF GOD,2601 S HUB DR STE D,INDEPENDENCE,64055-2092,1002029,,
431270965,GENERAL COUNCIL OF THE ASSEMBLIES OF GOD,PO BOX 1947,INDEPENDENCE,64055-0947,1002029,,
431270980,NORTHVIEW ASSEMBLY OF GOD,3401 W NORTON RD,SPRINGFIELD,65803-3402,1002029,,
431271075,COMMUNITY RECREATION AND RESOCIALIZATION PROGRAM INC,3306 MITCHELL AVE,SAINT JOSEPH,64507-2050,166994000,F30Z,433424.0
431271227,FOUNTAIN OF LIFE TABERNACLE,2484 OLD TOLL RD,JACKSON,63755-3048,1000000,,
431271234,GALT RENTAL HOUSING INC,48462 WINDTREE RD,BROWNING,64630-7155,380000000,,59537.0
431271235,FIRST ASSEMBLY OF GOD,PO BOX 204,ELDON,65026-0204,1002029,,
431271251,PHILLIPSBURG ASSEMBLY OF GOD,PO BOX 2037,PHILLIPSBURG,65722-0000,1002029,,
431271255,ASSEMBLY OF GOD,PO BOX 205,ROBY,65557-0205,1002029,,
431271265,FAITH COMMUNITY CHURCH,4824 SCOTTSDALE RD,HOUSE SPRINGS,63051-2103,1002029,,
431271266,FIRST ASSEMBLY OF GOD,PO BOX 17,EXCLSOR SPRGS,64024-0017,1002029,,
431271272,FIRST ASSEMBLY OF GOD,PO BOX 7,TIPTON,65081-0007,1002029,,
431271275,FIRST ASSEMBLY OF GOD,2601 W ELM ST,LEBANON,65536-3910,1002029,,
431271284,ASSEMBLY OF GOD,PO BOX 26,WINONA,65588-0026,1002029,,
431271298,GENERAL COUNCIL OF THE ASSEMBLIES OF GOD,PO BOX 386,GRAIN VALLEY,64029-0386,1002029,,
431271300,FIRST ASSEMBLY OF GOD,PO BOX 91,VERSAILLES,65084-0091,1002029,,
431271301,FIRST ASSEMBLY OF GOD,PO BOX 127,CARUTHERSVLLE,63830-0127,1002029,,
431271305,FAMILY WORSHIP CENTER,PO BOX 347,SMITHVILLE,64089-0347,1002029,,
431271306,FIRST ASSEMBLY OF GOD,561 SAINT JOSEPH ST,HERCULANEUM,63048-1148,1002029,,
431271310,SOULS HARBOUR MEMORIAL CHURCH,17142 E 39TH ST S,INDEPENDENCE,64055-3867,1002029,,
431271311,AUDRAIN HUMANE SOCIETY,PO BOX 603,MEXICO,65265-0603,913000000,D200,0.0
431271314,GENERAL COUNCIL OF THE ASSEMBLIES OF GOD,205 WHITETAIL AVE,PUXICO,63960-9211,1002029,,
431271317,FIRST ASSEMBLY OF GOD,528 W BATTLEFIELD ST,SPRINGFIELD,65807-4122,1002029,,
431271319,BATTLEFIELD ASSEMBLY OF GOD,5154 S STATE HIGHWAY FF,BATTLEFIELD,65619-9200,1002029,,
431271355,ASSEMBLY OF GOD,701 E COLLIER,MARIONVILLE,65705-7158,1002029,,
431271357,LIFE STREAM CHURCH,551 LEWIS AND CLARK DR,WASHINGTON,63090-6801,1002029,,
431271358,ASSEMBLY OF GOD,PO BOX 127,HOLCOMB,63852-0127,1002029,,
431271437,ASSEMBLY OF GOD,PO BOX 1190,DIXON,65459-1190,1002029,,
431271438,CONCORD AME CHURCH,3849 MARTIN LUTHER KING,ST LOUIS,63113-0000,1000000,,
431271441,BROOKSIDE ASSEMBLY OF GOD,12604 MISSOURI BOTTOM RD,HAZELWOOD,63042-1518,1002029,,
431271445,GLORY HILL ASSEMBLY OF GOD,17834 STATE HIGHWAY AA,POTOSI,63664-9221,1002029,,
431271446,GENERAL COUNCIL OF THE ASSEMBLIES OF GOD,PO BOX 449,EWING,63440-0449,1002029,,
431271451,ASSEMBLY OF GOD,411 N CRESTVIEW AVE,ASH GROVE,65604-8815,1002029,,
431271464,STONEY POINT CHURCH,803 W DADE 32,JERICO SPRGS,64756-7130,1002029,,
431271467,RIDGLEY ASSEMBLY OF GOD,2850 FARM ROAD 2164,EXETER,65647-6140,1002029,,
431271473,GENERAL COUNCIL OF THE ASSEMBLIES OF GOD,PO BOX 326,GREENFIELD,65661-0326,1002029,,
431271475,PRINCETON FIRST ASSEMBLY OF GOD,PO BOX 142,PRINCETON,64673-0142,1002029,,
431271476,FIRST ASSEMBLY OF GOD,3845 NE OLD HIGHWAY 13,OSCEOLA,64776-2425,1002029,,
431271483,FIRST ASSEMBLY OF GOD,301 SALINE ST,FREDERICKTOWN,63645-1561,1002029,,
431271513,FIRST ASSEMBLY OF GOD,255 CRESCENT LAKE RD,SAINT CLAIR,63077-1920,1000000,,
431271635,ASSEMBLY OF GOD,1995 HIGHWAY N,PACIFIC,63069-3619,1002029,,
431271636,GREENBRIER ASSEMBLY OF GOD CHURCH,RR 82 BOX 2718,ADVANCE,63730-9410,1000000,,
431271641,ASSEMBLY OF GOD,1111 HIGHWAY 63 N,VIENNA,65582-8708,1002029,,
431272007,HARVEST ASSEMBLY OF GOD,PO BOX 9,FAIR PLAY,65649-0009,1002029,,
431272009,ASSEMBLY OF GOD,PO BOX 350,MOUNTAIN GRV,65711-0350,1002029,,
431272028,ASSEMBLY OF GOD,PO BOX 117,IRONDALE,63648-0117,1002029,,
431272029,CROSSPOINTE COMMUNITY CHURCH,2501 S BELT HWY,SAINT JOSEPH,64503-1643,1007029,,
431272053,GLAD TIDINGS ASSEMBLY OF GOD,1440 HIGHWAY JJ,MOBERLY,65270-4701,1002029,,
431272057,ELK PRAIRIE CEMETERY ASSOC,18500 DEEP WOODS TRL,ROLLA,65401-7599,900901000,Y50,0.0
431272061,ASSEMBLY OF GOD,56010 HIGHWAY 49,VULCAN,63675-8202,1002029,,
431272078,ASSEMBLY OF GOD,302 N CUBA ST,OWENSVILLE,65066-1348,1002029,,
431272087,FIRST ASSEMBLY OF GOD,PO BOX 55,TROY,63379-0055,1002029,,
431272089,DAGONIA ASSEMBLY OF GOD,1907 HIGHWAY B,ELLINGTON,63638-9145,1002029,,
431272114,ASSEMBLY OF GOD,PO BOX 95,LA BELLE,63447-0095,1002029,,
431272118,NEW HOPE FELLOWSHIP,5919 ANTIRE RD,HIGH RIDGE,63049-2131,1002029,,
431272136,FIRST ASSEMBLY OF GOD,PO BOX 58,HIGHLANDVILLE,65669-0058,1002029,,
431272188,PINE HILL ASSEMBLY OF GOD,RR 1 BOX 64A,KOSHKONONG,65692-9715,1002029,,
431272190,FRIENDSHIP ASSEMBLY OF GOD,323 MARCEAU ST,SAINT LOUIS,63111-3719,1000000,,
431272195,FIRST ASSEMBLY OF GOD,22119 HIGHWAY 46,GRANT CITY,64456-8328,1002029,,
431272212,ASSEMBLY OF GOD,1505 3RD RD,STOCKTON,65785-9608,1002029,,
431272237,TIPTON SENIOR CITIZENS HOUSING ASSOCIATION INC,3609 E 20TH ST,JOPLIN,64801-5849,380000000,,158291.0
431272259,EXCITING FIRST ASSEMBLY OF GOD,906 N ELY ST,CARROLLTON,64633-1574,1002029,,
431272260,FIRST ASSEMBLY OF GOD,300 E MAIN ST,STEELE,63877-1567,1000000,,
431272291,ASSEMBLY OF GOD,22597 EDGMOND DR,HARTSHORN,65479-6715,1002029,,
431272293,CALVARY ASSEMBLY OF GOD,1401 ELY ST,KENNETT,63857-1309,1002029,,
431272590,FIRST ASSEMBLY OF GOD,1104 N SAINT JOE DR,PARK HILLS,63601-1941,1002029,,
431272727,GENERAL COUNCIL OF THE ASSEMBLIES OF GOD,PO BOX 9,BAKERSFIELD,65609-0009,1002029,,
431272731,DUENWEG ASSEMBLY OF GOD,7380 E 20TH ST,JOPLIN,64801-5753,1002029,,
431272761,ASSEMBLY OF GOD,PO BOX 487,CROCKER,65452-0487,1002029,,
431272781,FIRST ASSEMBLY OF GOD,312 DEARBORN ST,SCOTTCITY,63780-2312,1002029,,
431272782,ARCADIA VALLEY ASSEMBLY OF GOD,PO BOX 234,IRONTON,63650-0234,1000000,,
431272788,AMBASSADOR BAPTIST CHURCH OF POPLAR BLUFF MISSOURI,RT 6 BOX 211,POPLAR BLUFF,63901-8706,1000000,,
431272794,CROSSLINES CHURCHES OF THE JOPLIN AREA INC,320 S SCHOOL AVE,JOPLIN,64801-1922,560000000,P20Z,1356064.0
431272954,HIGHWAY ASSEMBLY OF GOD,5403 HIGHWAY F,BRIGHTON,65617-7252,1002029,,
431273129,SANTEE COMMUNITY CHURCH,PO BOX 1252,DIXON,65459-1252,1000000,,
431273130,RIDGEWAY RENTAL HOUSING CORPORATION,LOCAL,RIDGEWAY,64481-0000,380381382,,69854.0
431273612,BLUE RIDGE ASSEMBY OF GOD,740 BLUE RIDGE BLVD,KANSAS CITY,64125-1242,1002029,,
431273837,ASSEMBLY OF GOD,230 W 1ST ST 317,MOUNTAIN VIEW,65548-7277,1002029,,
431273872,NEW RIVER OF LIFE,104 ARIZONA ST,NEW HAVEN,63068-1213,1002029,,
431273882,FIRST ASSEMBLY OF GOD,2244 HIGHWAY 17,IBERIA,65486-9216,1002029,,
431274345,LIGHTHOUSE ASSEMBLY OF GOD,201 HORAK DR,WILLOW SPGS,65793-3458,1002029,,
431274353,HOPE CHURCH,PO BOX 6,CALEDONIA,63631-0006,1002029,,
431274355,CALVARY ASSEMBLY OF GOD,PO BOX 396,CUBA,65453-0396,1002029,,
431274485,CALVARY ASSEMBLY OF GOD,704 ROCK HILL RD,JEFFERSON CTY,65109-0661,1002029,,
431274718,MELLOW MEMORIAL UNITED METHODIST,6701 VIRGINIA AVE,SAINT LOUIS,63111-2710,1919000,,
431275254,ASSEMBLY OF GOD,PO BOX 440,SENECA,64865-0440,1002029,,
431275321,FIRST ASSEMBLY OF GOD,PO BOX 187,PALMYRA,63461-0187,1002029,,
431275550,GENERAL COUNCIL OF THE ASSEMBLIES OF GOD,607 BURKARTH RD,WARRENSBURG,64093-1461,1002029,,
431275609,GODS SPIRIT ASSEMBLY OF GOD,9713 DIAMOND DR,ST LOUIS,63137-3630,1000000,,
431275611,FAITH CHRISTIAN CENTER ASSEMBLY OF GOD,PO BOX 628,BELLE,65013-0628,1002029,,
431276166,CENTRAL COMMUNITY CHURCH OF GOD,400 N OLIVE ST,ROLLA,65401-3341,1268000,,
431276217,TAMPA ASSEMBLY OF GOD CHURCH,2016 W HIGH ST,SPRINGFIELD,65803-1617,1002029,,
431276623,AMERICAN LEGION AUXILIARY,800 KNAPPENBERGER AVE,BRUNSWICK,65236-1101,319907000,,0.0
431276653,ROCK CREEK FELLOWSHIP ASSEMBLY OF GOD,2608 KOCH ST,KANSAS CITY,64117-2434,1002029,,
431276738,CARONDELET HEALTH,1000 CARONDELET DR,KANSAS CITY,64114-4673,1150120,E120,20675570.0
431276766,THE OPEN DOOR FREE METHODIST COMMUNITY CHURCH,14550 NEW HALLS FERRY RD,FLORISSANT,63033-1520,1000000,,
431276885,SULLIVAN CHRISTIAN CHURCH,912 S HIGHWAY 185,SULLIVAN,63080-3306,1007000,,
431276908,FAITH WORD CENTER INCORPORATED,PO BOX 281,SEDALIA,65302-0281,1000000,,
431277058,MERAMEC BAPTIST ASSOCIATION,PO BOX 277,CUBA,65453-0277,1029000,,
431277063,FIRST ASSEMBLY OF GOD,528 W BATTLEFIELD ST,SPRINGFIELD,65807-4122,1002029,,
431277067,FIRST CHURCH OF GOD,111 RICHARD DR,WEST ALTON,63386-1615,1268000,,
431277070,BETHESDA LONG TERM CARE INC,1630 DES PERES RD STE 290,SAINT LOUIS,63131-1800,150179000,E910,45123824.0
431277071,FIRST CHRISTIAN CHURCH OF KIMBERLING CITY MO,5 HILLTOP DR,KIMBERLING CY,65686-9648,1000000,,
431277126,CROSSROADS WORSHIP,4238 STATE HWY J,BRAGGADOCIO,63826-0000,1000000,,
431277128,EVANGEL ASSEMBLY OF GOD,1335 E FAIRVIEW AVE,CARTHAGE,64836-3125,1002029,,
431277147,EAST LYNNE ASSEMBLY OF GOD,PO BOX 55,EAST LYNNE,64743-0055,1002029,,
431277158,WALNUT GROVE SENIOR CITIZENS HOUSING,3609 E 20TH ST,JOPLIN,64801-5849,382000000,,72865.0
431277697,GRACE BIBLE CHURCH OF OWENSVILLE,111 W MONROE AVE,OWENSVILLE,65066-1515,1000000,,
431277699,JADWIN CHURCH OF CHRIST,PO BOX 75,SALEM,65560-0075,1000000,,
431277701,SEMO UNITED BLIND,415 BARTLETT ST,POPLAR BLUFF,63901-7424,160575000,,0.0
431277703,THE BLIND OF CENTRAL MISSOURI INC,1720 S STEWART AVE,SEDALIA,65301-7129,160123000,,0.0
431277714,THE SOUTHLAND CHRISTIAN CHURCH OF SPRINGFIELD MISSOURI,1630 W REPUBLIC RD,SPRINGFIELD,65807-5723,1029000,,
431277716,CALVARY CHRISTIAN CENTER OF OFALLON,PO BOX 9718,OFALLON,63366-0718,1000000,,
431277728,SUNRISE BIBLE CHURCH OF SUNRISE BEACH MO INC,ROUTE 1 BOX 123 A,SUNRISE BEACH,65079-9721,1000000,X99Z,
431277739,UNITED COVENANT MISSION CHURCH,PO BOX 7152,COLUMBIA,65205-7152,1000000,,
431278967,BETHESDA HEALTH GROUP FOUNDATION OF ST LOUIS INC,1630 DES PERES RD STE 290,SAINT LOUIS,63131-1800,165179000,E120,4564218.0
431279039,UNITED VOLUNTEERS,1 ENCLAVE CT,SAINT CHARLES,63304-7698,917000000,,0.0
431279063,CH ALLIED SERVICES INC,4901 FOREST PARK AVE STE 1200,SAINT LOUIS,63108-1402,449000000,E200,
431279064,DEDERICK CHRISTIAN CHURCH,30195 E NOAH RD,EL DORADO SPG,64744-7179,1000000,X99Z,
431279072,SUSQUEHANNA ASSEMBLY OF GOD,622 N JENNINGS RD,INDEPENDENCE,64056-1816,1002029,,
431279107,YOUNG DISCIPLES FELLOWSHIP,PO BOX 612,LICKING,65542-0612,1006007,,
431279121,MT PISGAH CEMETERY TRUST FUND,HC 1 BOX 1014,SILVA,63964-9750,900000000,,0.0
431279232,RAGSDALE CEMETERY,4198 S 2222ND RD,HALFWAY,65663-0000,900901000,,858.0
431279724,FUNDAMENTAL BIBLE BAPTIST CHURCH,RT 2 BOX 153 A,SUMMERSVILLE,65571-9506,1005007,,
431279773,FIRST ASSEMBLY OF GOD,675 W NORTH ST,MARSHALL,65340-1826,1002029,,
431279777,THE GREATER ST LOUIS AIR AND SPACE MUSEUM,6700 CLAYTON AVE,SAINT LOUIS,63139-3736,61000000,,0.0
431279780,CASSVILLE SR CITIZENS RENTAL HOUSING CORPORATION,PO BOX G,CASSVILLE,65625-0180,3381382,,163970.0
431279907,ST PAUL,614 E PARK ST,MEXICO,65265-2520,1002000,,
431279924,CALVARY ASSEMBLY OF GOD,98 DEVES RD,MONTGOMERY CY,63361-5301,1002029,,
431280066,NEW FAITH TABERNACLE,7300 VIRGINIA AVE,ST LOUIS,63111-3019,1007029,,
431280078,MARSHFIELD CHURCH OF THE NAZARENE,226 CHURCH ST,MARSHFIELD,65706-1712,1000000,,
431280092,SALEM CHURCH OF CHRIST,1700 SOUTH MAIN STREET,SALEM,65560-0000,1007000,,
431280103,LIVING WORD CHRISTIAN FELLOWSHIP,6421 FARMCREST CT,ST LOUIS,63129-5037,1000000,,
431280111,ALPHA DELTA KAPPA FOUNDATION,1615 W 92ND ST,KANSAS CITY,64114-3210,40561602,,654386.0
431280357,WESTPORT MINISTRY IN HOUSING INC,4020 MILL STREET,KANSAS CITY,64111-3020,380382399,,1035746.0
431280435,VISITING NURSE ASSOCIATION HOSPICE CARE,11440 OLIVE BLVD STE 200,CREVE COEUR,63141-7109,153000000,E92Z,
431280436,SEDGEWICKVILLE LUTHERAN CHURCH,PO BOX 327,SEDGEWICKVLLE,63781-0327,1000000,,
431280660,FOUNDATION TRUST FOR TRENTON HIGH SCHOOL INC,PO BOX 185,TRENTON,64683-0185,561000000,,61537.0
431280834,EXECUTIVE BOARD OF THE MISSOURI BAPTIST CONVENTION,40681 HIGHWAY 21,CENTERVILLE,63633-8284,1029000,,
431280845,MORRISVILLE ASSEMBLY OF GOD,1154 MAPLE ST,MORRISVILLE,65710-9100,1002029,,
431280861,SOUTHERN HEIGHTS CHURCH OF CHRIST,PO BOX 452,LEBANON,65536-0452,1000000,,
431281681,MORNING STAR ASSEMBLY OF GOD,RR 2 BOX 560,FORDLAND,65652-9206,1002029,,
431281774,LIBERTY CEMETARY ASSOCIATION,1793 COUNTY ROAD 1780,CAIRO,65239-2108,900000000,,0.0
431281791,NEW LIFE TEMPLE OF TANEY COUNTY MISSOURI,PO BOX 593,HOLLISTER,65673-0593,1006007,,
431281792,ADVANCE SENIOR CITIZENS APARTMENTS INC,109 S TILLEY ST,ADVANCE,63730-7319,380382000,,276535.0
431282220,NEW VISION MINISTRIES,1440 N STATE HWY AB,SPRINGFIELD,65802-6436,1002029,,
431282233,LIVING FAITH CENTER,7991 E ROUTE Y,ASHLAND,65010-9334,1000000,,
431282265,FULL GOSPEL FAITH CENTER,8034 S BENTON AVE,KANSAS CITY,64132-3650,1007000,,
431282280,CHURCH OF CHRIST OF CHILLICOTHE MISSOURI,308 ELM ST,CHILLICOTHE,64601-2609,1000000,,
431282376,FIRST ASSEMBLY OF GOD,911 BROWN PILOT LN,DEXTER,63841-1878,1002029,,
431282394,MISSOURI YOUTH SOCCER ASSOC INC,926 HEMSATH RD STE 102,SAINT CHARLES,63303-6728,300994349,,1279191.0
431282399,MT ZION MISSIONARY BAPTIST CHURCH CEMETERY ASSOCIATION OF CALLAWAY,3608 S ROCK BEACON RD,JEFFERSON CTY,65109-9306,901900000,,0.0
431283967,THE VICTIM WITNESS ASSISTANCE CORP,1114 MARKET ST RM 401,SAINT LOUIS,63101-2039,569560406,,47466.0
431283976,MT HOREB CEMETERY ASSOCIATION OF MONTGOMERY COUNTY,1315 HIGHWAY J,NEW FLORENCE,63363-3002,900901000,,0.0
431284008,ARNOLD FOOD PANTRY,2024 KEY WEST DR,ARNOLD,63010-1250,560000000,,4576008.0
431284335,WASHINGTON COUNTY HANDICAPPED SERVICES,10604 W STATE HWY E,POTOSI,63664-2039,567000000,,1854476.0
431284392,SOVEREIGN GRACE BAPTIST CHURCH,2766 W FARM ROAD 178,SPRINGFIELD,65810-1263,1007006,,
